date,n_stocks,n_days,pc1,pc1_5,lambda_max,mp_upper,n_signif,eff_rank
2022-04-29,100,254,0.3224960096514696,0.542106514997302,32.24960096514696,2.6486123976778924,4,8.087726419603353
2022-05-31,100,253,0.3420587764805518,0.5561444964379622,34.205877648055186,2.65264614391991,4,7.362619036497219
2022-06-30,100,253,0.3709076187653977,0.5731467247896341,37.09076187653976,2.65264614391991,4,6.488156001912098
2022-07-29,100,253,0.3804422448507234,0.580085767073831,38.044224485072334,2.65264614391991,4,6.212283807131722
2022-08-31,100,253,0.3902628285305493,0.5862268851019481,39.02628285305492,2.65264614391991,4,5.959215387546453
2022-09-30,100,253,0.4027571320282223,0.5905148866092149,40.27571320282221,2.65264614391991,4,5.669385064240015
2022-10-31,100,252,0.4197236709995615,0.6007470814309447,41.97236709995614,2.656706973522821,4,5.286722872466711
2022-11-30,100,253,0.4402151830226886,0.6187293272969834,44.02151830226887,2.65264614391991,4,4.844626533513436
2022-12-30,100,253,0.4483691564220264,0.6205360863812818,44.83691564220262,2.65264614391991,4,4.690681327904769
2023-01-31,100,252,0.4575885983842556,0.6241672568613854,45.758859838425565,2.656706973522821,4,4.525170805613701
2023-02-28,100,252,0.4609382470400936,0.6212677487312736,46.09382470400936,2.656706973522821,3,4.471158781588012
2023-03-31,100,252,0.4608286441777133,0.6190152975195127,46.08286441777133,2.656706973522821,3,4.479619049562217
2023-04-28,100,252,0.4566984774770392,0.6144944277562616,45.669847747703926,2.656706973522821,3,4.559014084426362
2023-05-31,100,252,0.4339534471520717,0.5991876710822326,43.39534471520717,2.656706973522821,3,4.998020118248072
2023-06-30,100,252,0.4070981195681639,0.5765222385071731,40.709811956816395,2.656706973522821,3,5.605384302444663
2023-07-31,100,251,0.3965487689401387,0.5683218087974522,39.65487689401386,2.6607951806975985,3,5.877366134061526
2023-08-31,100,252,0.3829897189559176,0.5549208863037746,38.29897189559175,2.656706973522821,4,6.260091291174624
2023-09-29,100,252,0.3562917871785606,0.5338076853142102,35.629178717856036,2.656706973522821,4,7.090356616942761
2023-10-31,100,252,0.31031055698182,0.494026063532587,31.031055698182,2.656706973522821,4,8.947776476348121
2023-11-30,100,252,0.2908227063543326,0.4766193720416475,29.082270635433275,2.656706973522821,4,9.943157192488249
2023-12-29,100,252,0.2678783535394221,0.4601141257243941,26.787835353942206,2.656706973522821,4,11.295248145317377
2024-01-31,100,252,0.2496318953752398,0.4491619740219069,24.963189537523977,2.656706973522821,4,12.442414695215362
2024-02-29,100,253,0.2415849109952375,0.440336256237595,24.15849109952376,2.65264614391991,4,13.14681502697824
2024-03-29,100,252,0.22398441631468,0.4248029846751543,22.398441631467996,2.656706973522821,4,14.573988799317329
2024-04-30,100,252,0.2230539102427029,0.4219382439358128,22.305391024270296,2.656706973522821,4,14.621251670644613
2024-05-31,100,253,0.2141159992579822,0.4144951234626336,21.411599925798228,2.65264614391991,4,15.401946617392891
2024-06-28,100,253,0.2072706430798766,0.4040101064495321,20.727064307987668,2.65264614391991,4,16.160224108608244
2024-07-31,100,253,0.2088626127548422,0.4145475515324985,20.886261275484227,2.65264614391991,4,15.610870173797148
2024-08-30,100,253,0.2201817162955886,0.4307784313272369,22.018171629558857,2.65264614391991,4,14.4521456952038
2024-09-30,100,251,0.2132190780054044,0.4252630632313874,21.32190780054044,2.6607951806975985,4,15.039950551253984
2024-10-31,100,253,0.2021759448926089,0.4244668738462644,20.217594489260893,2.65264614391991,4,15.769580528972334
2024-11-29,100,253,0.1979514683242614,0.4154936606794491,19.79514683242614,2.65264614391991,5,16.63634408425283
2024-12-31,100,252,0.2054363658794601,0.4157490544764371,20.543636587946025,2.656706973522821,5,15.987703750279922
2025-01-31,100,252,0.2022395920291304,0.4241123663546662,20.223959202913043,2.656706973522821,5,15.68439226688438
2025-02-28,100,252,0.1973982918328354,0.4126975861304338,19.739829183283547,2.656706973522821,4,16.397146907502503
2025-03-31,100,251,0.2142263259085955,0.4409432099935147,21.42263259085955,2.6607951806975985,4,14.23857061175172
2025-04-30,100,251,0.3205924039681457,0.5321050380976272,32.059240396814566,2.6607951806975985,4,8.01594124803072
2025-05-30,100,251,0.3445866825703234,0.557121084770013,34.458668257032336,2.6607951806975985,4,7.139201379006114
2025-06-30,100,250,0.3584979989938813,0.5644156258835848,35.84979989938813,2.6649110640673523,4,6.764153573316978
2025-07-31,100,251,0.3653747111584371,0.5681003323019183,36.537471115843715,2.6607951806975985,4,6.595359334576182
2025-08-29,100,251,0.3514427128294394,0.5555149162749582,35.14427128294395,2.6607951806975985,4,7.048317446102889
2025-09-30,100,251,0.3472499144478419,0.5471140596117636,34.7249914447842,2.6607951806975985,4,7.24145332057274
2025-10-31,100,251,0.3316082586701778,0.537831950844408,33.16082586701777,2.6607951806975985,4,7.7733160597969135
2025-11-28,100,250,0.3380615673782867,0.5459861673083264,33.80615673782866,2.6649110640673523,4,7.446003918904772
2025-12-31,100,251,0.3362651702212331,0.543831345336438,33.6265170221233,2.6607951806975985,4,7.525580292241544
2026-01-30,100,252,0.3199848687615649,0.5251055846404814,31.998486876156505,2.656706973522821,5,8.286693928095728
2026-02-27,100,252,0.3052314422678166,0.518302499730696,30.52314422678166,2.656706973522821,5,8.859641571197187
2026-03-31,100,252,0.2988126045756283,0.5141796271203672,29.88126045756283,2.656706973522821,5,9.222060824199469
2026-04-30,100,252,0.1840833317576761,0.4212364512826795,18.40833317576761,2.656706973522821,6,17.39888026501144
2026-05-29,100,252,0.1634012859176843,0.4066118400005716,16.340128591768433,2.656706973522821,6,19.4827387042551
2026-06-30,100,252,0.1668876706318034,0.4141923334400791,16.688767063180347,2.656706973522821,6,18.69132067035095
2026-07-31,100,252,0.1675034239349356,0.4247375038360481,16.75034239349357,2.656706973522821,6,17.963506067781584
2026-08-20,100,251,0.1698785525117363,0.4394237039801477,16.987855251173634,2.6607951806975985,6,17.22606007720517
